F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
41.41033,0.08762518,38.167225,41.77721,45.316578,7.149353,26.898338,26.936749,60.91884,31.082956,0.8159407,0.6942893,0.28330034,0.67105484,1.4492598,1.1659594,11.659073,7.5329494,8.343483,2.9493713,0.3732209,0.98985475,4.2051067,3.921354,-1.792505,-11.113071,10.037203,1.9060334,-10.105078,-1.8086157,0.020956349,1.9786274,0.7352707,0.8245642,9.593304,0.48096332,14.453942,0.46817407,13.153762,1.1606061,707.16473,0.49553466,1003.85675,0.37040335,-120.608665,-0.74205035,1790.5997,0.18284202,693.7767,0.50722426,-90.380714,-0.9776671,2863.5852,0.14602274,763.7022,0.4097427,-90.123665,-0.98367643,-7.3096666,-1.325364,14.007114,0.80160236,0.0950478,0.5369551,-0.020967932,-0.68886477,0.5724576,0.6344879,12.602541,1.1069479,-8.11894,-2.3485367,12.074605,1.8041921,-19.543566,-0.8966735,3.3422751,3.3906622,-0.008698686,-0.0065882797,0.0952754,2.6455026,1.0869566,0.545,0.205,0.23333333,0.15691468,-24.04363
40.55098,0.14337967,37.86331,42.04893,44.23073,6.3674164,32.732132,15.01896,158.98074,113.15039,0.9960108,0.747328,0.23783676,0.7878678,1.7195137,1.4816769,13.084145,4.7566657,9.05217,3.5282397,0.5115416,0.75203407,15.432516,0.96915627,-0.8290427,-21.222607,1.8811215,12.722159,-15.489393,-1.726462,0.021560945,1.4558607,0.9701535,0.92158663,10.935677,0.4416554,10.399338,0.8522101,17.968416,0.60205406,599.1161,0.4860941,1222.7488,0.279952,-76.840385,-1.1726439,1554.179,0.1791798,882.62,0.5903599,-54.24818,-1.2873269,2698.1348,0.11441322,624.0354,0.54347086,-57.47795,-1.190844,-10.477138,-0.8007679,21.563396,0.46327478,0.07877988,0.97709566,-0.019367326,-0.7862166,0.6183116,0.5926191,20.296614,0.52994555,-3.3240085,-5.424439,-1.2373356,-20.746431,-22.66016,-1.1404781,-1.5040984,8.573323,-0.020357057,-0.0048532654,0.13642702,3.1250002,1.948052,0.4033333,0.27632508,0.089999996,0.03559026,-19.694107
45.181965,0.14601421,40.185436,43.30028,47.729187,7.543751,54.541595,25.042131,25.935194,17.656717,1.1638421,0.63501906,0.41273117,1.0661374,1.6621822,1.249451,15.99811,14.948938,9.813572,3.2413478,0.7314938,0.8423728,2.1100967,11.6634655,0.5037142,44.635098,5.1558332,3.8240561,-11.103954,-1.3957154,0.030299468,1.1699601,0.9228638,0.7511834,6.7414994,1.1315732,7.5120726,1.3758792,12.665291,1.4125296,754.5824,0.62000793,1123.2167,0.29661795,-90.18036,-1.0394187,1807.6024,0.2834827,859.46497,0.43217522,-67.71752,-1.1947293,2829.5393,0.17458601,847.0204,0.47139454,-70.057655,-1.1398629,-3.654137,-4.206906,13.871956,1.2072588,0.052251663,1.5072762,-0.009784064,-2.208057,0.90309703,0.71250695,9.494258,2.617424,-5.712102,-4.026965,-0.49221006,-39.966602,-16.880297,-0.7743269,3.4094005,2.9488227,-0.03790134,-0.004177614,0.41893548,2.5477707,3.2894738,0.204,0.13275541,0.076,0.030066589,-20.056093
41.26386,0.06920197,38.008972,41.552246,44.380108,6.3711357,41.657013,35.224937,29.129309,15.132536,0.8252801,0.84953916,0.17557281,0.53624046,1.475398,1.2998252,9.453272,8.321145,5.12491,2.035612,0.3785305,0.92675364,8.147049,1.8383423,-0.27030963,-92.725624,0.8873719,19.617472,-5.8625245,-3.5563672,0.01617395,1.0578548,0.8759644,0.74113935,10.324109,0.3800537,10.289413,1.1251091,18.83952,0.5080667,604.276,0.5378855,1159.4071,0.34875402,-124.963936,-0.73027664,1618.6508,0.19677258,816.2084,0.47852764,-76.68586,-1.1511977,2682.0054,0.1175277,813.7033,0.45824865,-80.40939,-1.0637043,-5.8794746,-1.7435254,18.950813,0.46174055,0.0687156,0.8503948,-0.013406632,-1.6276231,0.5160099,0.6934322,15.965144,0.70936024,-11.961503,-1.9586892,-2.8672752,-6.7609205,-18.235327,-0.7805868,-7.8722258,14.407564,-0.059326746,-0.0012772579,0.14481346,3.6144578,1.242236,0.52,0.19,0.255,0.024999999,-23.333246
42.08052,0.07170189,39.71698,42.793594,44.671326,4.9543457,62.67799,29.601894,133.31476,89.75912,0.73528844,0.5599071,0.29661468,0.7458437,1.1754582,0.87884355,7.310053,6.553444,10.51508,5.425093,0.30855474,0.8929764,9.3611765,1.6623023,-0.015121941,-907.4898,4.022136,4.7457256,-13.368637,-1.5319736,0.025395462,2.0938814,0.79823583,1.1717604,11.441231,0.46353596,8.924256,0.77208996,12.843921,0.70115745,580.6087,0.54503614,1127.7493,0.23179978,-123.137695,-0.7039455,1595.5872,0.22875306,748.1027,0.35175192,-72.6554,-1.1210158,2712.0715,0.14715342,589.622,0.6776424,-74.61767,-1.0728552,-10.597645,-0.6876265,19.912338,0.41642833,0.089954875,0.59085363,-0.013441504,-1.2676525,0.35537076,0.7597833,16.754509,0.623408,-3.9913976,-3.0078976,0.734154,27.0325,-20.260778,-0.8091491,-1.0301743,7.318895,-0.017452238,-0.009390317,0.22012159,4.191617,1.2345679,0.56,0.52,0.14999999,0.061644137,-26.00498
41.19831,0.083114326,37.922455,41.46447,44.944656,7.0222015,36.41029,33.55992,43.835934,26.923826,0.56593,0.7580048,0.17778265,0.45501995,1.0737834,0.89600074,8.025395,5.404705,8.129508,4.147066,0.23377796,0.9343557,0.4291031,38.475292,0.9505886,14.905474,8.2718935,1.8631799,-12.612439,-1.3722321,0.017630652,1.3974786,0.83674717,0.7733106,8.82365,0.48546293,13.432107,0.47320467,12.394131,0.8988137,577.5914,0.5978658,1045.8157,0.29855013,-152.15265,-0.523477,1612.1467,0.23328239,635.72107,0.55601054,-107.80091,-0.823167,2665.7356,0.16487959,608.7866,0.4644848,-105.88567,-0.85734254,-7.8338933,-1.1112083,14.53682,0.6811737,0.0796977,0.6495209,-0.023126993,-0.5658497,0.38751316,0.5184331,10.685241,1.3492289,-0.98875594,-14.893154,5.7826824,3.1831203,-22.358297,-0.6802305,5.540079,0.34877616,-0.011313269,-0.0029062869,0.081425965,4.712042,1.0752689,0.47,0.28,0.29,0.17720045,-28.54603
41.725483,0.07518524,38.748203,41.686874,44.82882,6.080616,42.629204,39.67371,49.80649,42.17682,0.71491665,0.6682651,0.21797699,0.6155677,1.2167392,0.9987622,7.6503425,8.509031,9.291124,4.1520886,0.28417897,0.87262565,11.448566,1.2860651,6.1412807,2.527202,-1.6520228,-11.4784355,-23.738962,-1.261151,0.011004302,1.1270427,0.5991675,0.8761138,11.909955,0.30825174,10.7813425,0.65982884,19.84202,0.49840617,534.7898,0.50226825,1165.445,0.23926765,-120.354095,-0.7636115,1541.751,0.26354218,723.10315,0.5944602,-75.19506,-1.0930289,2697.0703,0.14695047,507.4054,0.4829223,-77.144714,-1.0552359,-10.065759,-0.6224872,17.3474,0.47258505,0.07745583,0.727627,-0.023151062,-0.55741596,0.38387015,0.62477005,18.066479,0.61711687,0.6630042,19.769213,-2.264511,-9.253438,-38.23589,-0.6556625,-7.1371074,15.030222,-0.036057245,-0.005422347,0.08481791,2.3391814,1.2048193,0.565,0.105,0.16,0.061644137,-25.369106
42.238758,0.07495365,39.860928,42.477386,44.81305,4.9521217,51.748016,36.840633,80.89128,41.73035,0.76165354,0.7231527,0.22458112,0.56557626,1.3443707,1.1197896,9.799365,8.973272,9.004848,3.6331253,0.38790828,0.9878392,8.821004,1.7445158,1.5498846,10.71569,-1.0802693,-13.850843,-18.307137,-1.0205957,0.016067505,1.3969942,0.7136196,1.0395466,10.721626,0.40407854,12.092542,0.6721999,15.061363,0.57240653,586.2329,0.45151365,1153.6041,0.25850093,-100.75368,-0.89026654,1662.3268,0.16680172,829.17487,0.80266386,-65.11668,-1.1614854,2758.6619,0.14089476,673.3082,0.6383807,-65.65998,-1.1437508,-10.650703,-0.73854923,18.483755,0.5574666,0.090463124,0.7345185,-0.018426869,-0.8307056,0.5004199,0.7521899,14.879836,0.70480263,-3.9326532,-3.8957725,1.1054909,14.401413,-25.495937,-0.5844928,-2.7606819,9.970693,-0.015092012,-0.012208772,0.099847965,3.1250002,1.948052,0.37666667,0.24499433,0.17,0.02,-24.643959
42.084827,0.080734976,39.12521,42.619442,45.15667,6.03146,40.014355,24.862371,54.18426,41.076885,0.7845975,0.71519315,0.2509816,0.6004985,1.3383236,1.087342,9.514578,6.8976703,8.396562,3.3917642,0.29277024,1.0722097,4.2033978,3.5339768,2.9739366,5.031673,-3.0871942,-5.6994777,-13.893983,-1.4958025,0.011991647,1.566743,0.6261303,0.9360102,11.984311,0.347078,8.571611,1.1766845,13.097773,0.77153367,781.97516,0.46723485,887.14844,0.35045764,-89.98789,-0.98767376,1906.5348,0.2665121,635.2119,0.6000055,-71.360214,-1.128611,2980.5493,0.16318122,646.6193,0.7124371,-71.92285,-1.1112272,-9.112953,-0.7908273,17.989594,0.4503651,0.09705496,0.49604115,-0.012173446,-1.3772538,0.38583162,0.83308387,11.994378,0.8217603,-1.4359937,-8.69037,-4.0078816,-5.044911,-23.012964,-0.6880947,2.71309,3.1584976,-0.012493254,-0.0021018963,0.08662868,2.094241,1.0752689,0.655,0.59499997,0.24499999,0.005,-23.718693
41.640675,0.08593137,37.54877,42.654522,44.78354,7.234768,53.172787,46.081203,53.44462,59.64131,0.7605101,0.6759908,0.24915382,0.6264108,1.317848,1.0686941,5.8931513,3.4706666,8.685045,4.256729,0.31540644,0.81506604,12.3871765,1.3588974,-0.63503546,-31.984425,8.967564,2.006679,-16.075603,-1.2423893,0.028047185,2.0901687,0.7380405,0.8639191,10.8673725,0.35905513,10.867315,0.6779741,12.407834,0.9567237,617.6245,0.47285622,1201.6023,0.3444589,-85.73907,-0.98960096,1695.2194,0.16813615,680.0505,0.49020562,-57.643684,-1.2073411,2753.442,0.14523317,897.2404,0.6784687,-55.76083,-1.2756739,-11.528708,-0.8499042,19.112707,0.6846796,0.07212854,0.99269605,-0.017626548,-0.81482023,0.39136803,0.6143134,18.375175,0.6712067,-3.9398584,-5.277385,12.87142,1.3981357,-22.639534,-0.76493704,1.724598,4.067274,-0.005329349,-0.002524521,0.04749369,2.4242425,0.62500006,1.28,0.0,0.145,0.065,-25.34718
41.30676,0.075577565,38.556656,41.530033,44.820282,6.263626,64.10972,40.48582,60.67501,21.821264,0.62618464,0.7369271,0.20442553,0.44581407,1.1594552,0.95502967,8.012835,5.1319532,6.580194,4.3804183,0.28548962,0.9954113,6.899518,2.7032647,3.6055152,4.2476664,1.1864914,14.821695,-7.6463094,-2.8118782,0.0217107,1.5586714,0.73450667,1.2248682,10.490302,0.42964566,8.828902,1.0548164,15.636125,0.7766944,674.4021,0.53295326,989.4345,0.37029588,-121.078094,-0.75779366,1761.2938,0.23692997,622.25073,0.59149355,-93.053925,-0.9379191,2866.1855,0.1589921,605.7821,0.44700667,-94.276215,-0.9174015,-10.316252,-0.65966,19.286732,0.46023694,0.07757286,0.84547037,-0.022211805,-0.71991277,0.45484233,0.5827408,17.160519,0.791171,-2.699722,-5.6392612,1.9246525,9.820689,-20.348948,-0.9096597,-1.3907459,9.064127,-0.02205092,0.0025647476,0.052491635,4.43038,1.3071896,0.445,0.21499999,0.19666666,0.0047140447,-25.776474
45.02576,0.14801177,40.24491,42.914783,46.636177,6.391266,218.87326,176.72711,65.71118,33.04811,0.7735663,0.7841706,0.23398015,0.5626656,1.2990234,1.0650432,9.019412,5.8178287,10.557069,5.229029,0.3482663,1.0388973,-2.0017273,-10.60006,0.94740117,19.209906,-0.5266999,-32.344036,-11.605216,-1.7874036,0.02189484,1.1006888,0.9941496,0.76657856,6.818023,1.1367135,7.4401293,1.1973608,11.473434,1.1842422,835.5831,0.42140204,912.0374,0.33668658,-111.339554,-0.85162085,1940.8752,0.2436849,804.3987,0.5933919,-85.85696,-1.0490918,3023.1548,0.14168115,495.6222,0.6485519,-86.763985,-1.0154291,-1.6312548,-7.9116874,10.270747,1.4282635,0.044409685,1.2386906,-0.013948788,-1.4936377,0.52765626,0.6915574,4.598155,4.7900524,-4.4582677,-4.409776,-3.2509823,-5.5202804,-23.063675,-0.7940209,3.036729,3.9624877,-0.024181485,-0.0044109025,0.10091099,3.529412,3.030303,0.188,0.21811923,0.145,0.044999998,-25.059858
41.834236,0.06783848,38.878014,42.46247,44.39238,5.514366,38.333492,29.549702,24.056885,23.174257,0.74162155,0.688024,0.2598941,0.62510186,1.1662568,0.90636265,5.408612,2.3871155,8.797032,4.0275774,0.30743515,0.81567514,8.784046,1.7217553,1.7043235,9.640624,5.8041,2.8647807,-16.648785,-1.1666093,0.012721531,1.4751619,0.6371657,0.9842473,11.545242,0.3081534,12.448616,0.58529645,14.567707,0.7509964,671.478,0.42944086,1055.8666,0.28890532,-90.638565,-0.99369764,1752.6823,0.14991407,580.4255,0.55090195,-71.27878,-1.0960939,2875.4756,0.12845583,738.4519,0.41273645,-71.154106,-1.1023023,-10.210856,-0.9708145,17.045425,0.7038817,0.08980982,0.6092699,-0.02003669,-0.74190366,0.39100936,0.62596977,15.487295,0.73713475,-2.6415036,-5.572,5.596183,3.0891716,-25.209642,-0.586643,-1.0573033,7.231388,-0.033283446,-0.005130619,0.12234658,2.4691358,1.2738854,0.56,0.14,0.13333333,0.073635735,-25.161373
43.656334,0.15489021,39.76551,43.285892,45.661293,5.8957825,76.82859,31.148678,264.05038,225.80722,0.73578537,0.7138052,0.23309584,0.6488183,1.226872,0.99377614,8.93949,6.377706,9.042008,3.7294607,0.35839665,1.0574148,1.0309635,21.68909,0.032511476,487.98624,1.0103681,21.17528,-17.302778,-1.330061,0.029811095,1.6426347,0.92599297,0.732497,8.586724,0.76758677,5.108697,2.3728676,13.089141,1.2339835,749.21747,0.48842826,1115.4158,0.3133992,-106.99459,-0.8913274,1826.8839,0.25940406,829.4832,0.6376866,-79.29217,-1.1105119,2964.1685,0.13621977,659.55975,0.49861935,-81.51008,-1.0624452,-4.8841615,-2.8838549,16.66039,0.98432124,0.05784437,0.98926806,-0.014731265,-1.3209457,0.5120633,0.7726327,11.305252,1.8062397,-3.322178,-4.869518,-2.5362837,-9.789945,-25.985008,-0.87029296,8.183077,-2.005894,-0.02841193,0.0023909637,0.105891824,3.0612247,1.5706806,0.39999998,0.49497473,0.16,0.11683321,-24.366508
41.314854,0.06245108,39.17733,41.910576,43.442596,4.2652664,32.27252,11.353316,41.378033,21.184555,0.73189926,0.8196866,0.19926357,0.5217513,1.3908165,1.1915529,8.185202,4.2385383,8.379298,1.7571148,0.30173033,0.91968757,14.009159,0.9972584,0.57554466,29.741951,-1.27325,-16.185291,-12.513151,-1.632949,0.012659668,1.0726277,0.66045064,0.93487614,11.643968,0.3022563,7.9451184,1.1089437,17.495552,0.6119748,624.40857,0.48804247,1120.3755,0.17850152,-82.24754,-1.0659834,1622.889,0.15710662,770.477,0.43326727,-56.75734,-1.2553353,2782.6355,0.14438161,656.3394,0.8044886,-60.730984,-1.1406753,-10.99216,-0.8316182,21.4576,0.46794358,0.08572069,0.46414575,-0.01621909,-0.99161863,0.3785198,0.7263634,18.899822,0.52753025,-4.294232,-3.7437034,-3.0307026,-7.1493535,-20.556042,-0.7468198,-7.8094935,15.31187,-0.037732508,0.0021268171,0.054586053,2.366864,1.2269939,0.64,0.099999994,0.099999994,0.048989795,-24.426235
41.42141,0.07159704,39.298546,41.464966,44.37479,5.0762444,31.552155,21.03407,38.427723,28.675133,0.8596771,0.58943254,0.2998758,0.91552323,1.3368071,1.0369313,8.060075,5.864402,6.3662157,2.8851058,0.3313365,0.75984144,11.576579,1.162015,4.5193186,2.7893946,-5.296599,-3.9868302,-27.447311,-1.1239793,0.017087044,1.8484578,0.76505256,1.1659015,11.473805,0.38189557,11.978735,0.8012145,21.099186,0.4996676,607.0079,0.55993474,1054.7114,0.3224251,-81.63573,-1.0778599,1615.2815,0.31490687,729.6845,0.3327463,-49.91969,-1.4359348,2938.8206,0.14372152,620.7183,0.4262001,-56.586483,-1.207398,-10.012244,-0.6730522,18.92346,0.40079102,0.084712096,0.6523652,-0.022026975,-0.71121705,0.40424138,0.58331215,15.945176,0.60712194,2.1310704,5.9588323,-6.293239,-3.6521947,-36.292637,-0.78253686,-2.3713746,9.932992,-0.016301947,8.1231236e-05,0.060445458,2.8901734,1.1904762,0.66999996,0.12,0.09666667,0.059066813,-23.128569
42.10257,0.07869663,38.660828,43.55072,44.883087,6.2222595,41.578075,41.04777,45.37899,36.368706,0.7558883,0.6889808,0.19042416,0.70752555,1.2796705,1.0892463,8.96842,6.05247,10.209153,4.696752,0.32847252,0.9373623,16.17965,0.78256035,0.28374663,55.578976,3.7419722,4.4208655,-18.075834,-1.161845,0.009505487,0.91389745,0.6627333,1.0581486,12.9735365,0.2768206,12.781544,0.6761853,18.307966,0.4300636,605.38074,0.46190563,1301.9232,0.30771893,-77.250046,-1.122389,1599.565,0.15796243,1044.8042,0.65317017,-55.015022,-1.1900135,2695.5261,0.10803088,679.1318,0.47394666,-57.279724,-1.1312157,-13.765673,-0.53761107,22.876371,0.42047828,0.1011785,0.49915844,-0.018906454,-0.7993422,0.39998063,0.76340836,20.96211,0.36281246,-3.1987262,-4.5778856,2.139177,8.302291,-24.61276,-0.7073382,-6.044832,14.044555,-0.017229013,-0.006262965,0.052097764,2.6143792,1.3513514,0.59999996,0.049999997,0.11,0.03,-23.39687
39.77356,0.21938676,36.80688,42.579273,45.40213,8.595249,72.67125,25.55948,225.48225,222.03596,0.9403128,0.6704819,0.32814258,0.865864,1.5777261,1.2495835,13.391357,7.957607,11.331135,5.378196,0.7448946,0.9433385,9.292646,2.096377,8.095201,2.1559956,-0.9793703,-17.76937,-5.7529798,-4.1219287,0.04625008,1.703423,0.93190914,0.7992621,8.933517,0.68726814,14.141832,1.2775184,20.588911,0.5521157,580.444,0.53262234,1206.0662,0.28374067,-119.59247,-0.72758144,1602.4608,0.22866704,869.98303,0.4195698,-86.602776,-0.95703036,2755.159,0.15962207,700.5712,0.5273389,-90.641075,-0.8861035,-12.0462885,-0.738018,24.246603,0.4503326,0.06846174,1.1268362,-0.015628269,-1.0046387,1.1015954,0.58477914,21.177608,0.53571546,-0.16117807,-103.25514,-2.2873611,-8.949646,-19.50898,-0.99733275,-4.2136254,11.711347,-0.02803151,-0.0012627116,0.17560144,2.7210886,2.1126761,0.29333332,0.09030811,0.15333332,0.092855915,-18.94731
43.15312,0.0694888,40.18776,43.423492,45.698853,5.511093,30.299576,16.862001,29.740458,14.62504,1.0687389,0.5770391,0.4675776,1.053561,1.5518184,1.0842408,11.622434,6.5889473,7.6008873,2.550216,0.51705426,0.9621698,4.5648146,3.5544274,-9.496158,-1.7537106,-2.343494,-7.6535945,-13.32474,-1.3004882,0.014591634,1.364735,0.7293513,0.85195863,10.211153,0.45954788,9.00224,0.8832394,15.572425,0.6488878,671.1335,0.47649232,1051.3289,0.34118435,-108.082214,-0.8538692,1692.8796,0.18063909,784.9726,0.4293146,-69.13601,-1.2370214,2845.319,0.14998744,847.2112,0.5525534,-71.29953,-1.1609585,-5.598373,-1.541421,15.041336,0.62526554,0.07431307,0.6431003,-0.012975807,-1.7102607,0.6584903,0.77796555,12.484981,0.97051823,-13.11831,-1.2068613,-6.4857173,-2.8768902,-21.338924,-0.67610455,6.749354,-0.21802138,-0.02362487,0.0033126436,0.24065214,3.0120482,1.242236,0.555,0.085,0.14999999,0.045460604,-22.50259
40.55157,0.15286091,36.618805,41.854362,44.845165,8.22636,268.07718,269.08743,97.11487,31.01185,0.7823087,0.778562,0.19291987,0.64391047,1.4953806,1.3024608,7.440828,2.9078653,9.150209,4.2938457,0.46475157,1.0479387,4.9780574,3.5229251,0.16921411,113.06257,0.47254425,42.08202,-6.6208572,-3.2062643,0.025621334,2.7411175,0.90058774,1.1737067,7.9757376,0.577952,7.8841276,1.3633404,16.131235,0.74673253,606.9131,0.51985866,1009.0176,0.33406338,-133.86478,-0.66154265,1581.0509,0.18554781,786.6745,0.41899076,-92.687164,-0.99036044,2747.2024,0.13641615,527.6564,0.42338365,-95.69977,-0.93475556,-4.9870777,-2.023623,16.595186,0.5790122,0.057809714,1.1700974,-0.009679789,-2.5236382,0.68415767,0.6505131,14.872198,0.8818156,-9.916809,-1.9003489,-1.6909266,-13.499484,-20.987612,-0.7873995,-2.8023264,10.277808,-0.039694298,0.0025650028,0.20308791,3.030303,1.2500001,0.45499998,0.175,0.21333334,0.04714045,-24.81606
43.499435,0.06967517,40.734097,44.088985,45.907967,5.17387,36.51557,30.377619,60.393955,36.052746,0.76208204,0.7421055,0.22011031,0.6734075,1.3567019,1.1365916,9.604619,9.378157,9.792191,4.819892,0.31871343,0.9949749,5.268878,2.9582021,-4.529641,-4.3032384,3.2126515,6.1045375,-16.466972,-1.2617333,0.02101271,1.7189661,0.83747715,1.0298005,10.454686,0.4346116,7.283872,1.1651062,11.380353,1.0407821,648.9952,0.5033753,1008.80615,0.29720613,-130.19492,-0.6807769,1708.6661,0.20718111,816.46185,0.49395376,-86.818985,-1.032098,2801.706,0.13156575,796.5892,0.73897046,-88.87422,-0.98831767,-5.3901024,-1.9253621,14.287544,0.71221393,0.08419054,0.5777852,-0.011105685,-2.135715,0.46234247,0.7227611,13.823309,0.8322397,-14.179611,-1.2125103,1.2490522,15.865748,-28.621765,-0.6062608,-0.11762525,5.7774506,-0.028063824,-0.005263027,0.11124049,2.094241,1.0752689,0.56,0.099999994,0.22999999,0.043204937,-25.48399
42.11335,0.11307784,40.140583,43.508636,44.754944,4.614361,28.17338,7.854822,75.42634,39.143806,0.6934568,0.766736,0.20568089,0.57417214,1.1992288,0.99354786,8.631864,3.430619,6.8010697,3.48302,0.30208147,0.94960326,9.523033,1.4906257,-0.9465392,-19.04799,1.6171578,11.353173,-19.036995,-1.5949664,0.01578321,1.1507838,0.7698902,1.0193031,10.0659275,0.550794,5.5782843,2.817251,14.361686,1.1047314,682.8474,0.5400636,1066.5343,0.24274002,-108.51592,-0.80218,1752.9,0.2577639,814.48816,0.5842351,-75.81256,-1.0733522,2841.9565,0.13815102,722.9829,0.6596469,-77.667366,-1.0295384,-7.878015,-1.0036927,16.916445,0.5273134,0.08450206,0.6078595,-0.015634617,-1.1341037,0.41815358,0.68654627,16.49478,0.59840024,-6.261677,-2.6112285,-0.22140902,-89.87321,-32.531574,-0.8524151,-2.1065776,9.454937,-0.014167457,-0.0054169665,0.080564365,3.409091,1.7543861,0.3866667,0.12036981,0.12,0.070356235,-25.785141
43.05988,0.061752297,40.971058,43.48747,45.07695,4.105892,34.333294,16.102673,55.649807,39.66482,0.85014313,0.74703443,0.24623495,0.6519369,1.3867489,1.1405139,11.63367,7.814554,7.2874017,3.1687524,0.36560905,0.8899796,5.538572,2.820469,-9.445728,-1.8815634,-1.9426994,-9.569344,-24.313377,-0.82818097,0.013249541,1.1291677,0.602373,0.79485977,10.421586,0.45168024,9.7556095,0.75997853,14.246981,0.687652,749.2373,0.45141572,1063.7164,0.35656995,-84.74389,-1.0261365,1763.069,0.20395283,735.95984,0.4373043,-58.264084,-1.3540235,2957.1047,0.13895144,699.011,0.57482177,-61.424797,-1.2491688,-5.508081,-1.5711359,15.594628,0.5534606,0.104044504,0.37250206,-0.011068564,-1.751866,0.47966623,0.6387879,12.281359,0.89441144,-15.053543,-1.0862622,-3.4626212,-5.973248,-32.17139,-0.521229,6.664783,-0.011313905,-0.004905617,-0.003962727,0.052743495,3.5928144,1.2345679,0.60499996,0.035,0.12,0.053541258,-24.05203
