session,method,gender,emotion,n_annotators,agreement,path,label,filename,text,pred_gemma2
3,script,F,ang,3,3,Session3/sentences/wav/Ses03F_script01_2/Ses03F_script01_2_M018.wav,angry,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_2/Ses03F_script01_2_M018.wav," Huh? What the hell's the matter with you, Kate?",angry
3,impro,M,neu,4,3,Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_F001.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_F001.wav," I've been trying to get a job, look at my job, or...",sad
3,impro,M,neu,4,2,Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_F003.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_F003.wav," Well, what do you look at? I mean, I'm not sure.",neutral
3,impro,M,neu,4,3,Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_F004.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_F004.wav," Well, okay, well that's the heart.",neutral
3,impro,M,sur,4,3,Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_F005.wav,surprise,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_F005.wav, That's what? For what? What jobs are you looking for?,surprise
3,impro,M,sad,4,2,Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_F007.wav,sad,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_F007.wav, Yeah.,neutral
3,impro,M,sad,4,2,Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_F008.wav,sad,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_F008.wav, Yeah.,neutral
3,impro,M,neu,4,4,Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_F014.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_F014.wav, I just like a law clerk.,happy
3,impro,M,neu,4,3,Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_F015.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_F015.wav, But I'm moving up. I mean I could be...,happy
3,impro,M,neu,4,2,Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_F023.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_F023.wav," Well, if you need something, I mean, you just get it. Can you get a temporary thing right now and then look for some things?",neutral
3,impro,M,neu,4,2,Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_F025.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_F025.wav, It's gonna get better. I promise you just got to hang in there Everyone I mean it you know,happy
3,impro,M,sur,4,3,Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_F026.wav,surprise,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_F026.wav," What? Get what? Now come on, stop it. Why are you talking like that?",angry
3,impro,M,neu,4,3,Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_F029.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_F029.wav, You gotta be positive man. He's gotta just...,neutral
3,impro,M,neu,4,3,Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_F030.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_F030.wav," But you gotta be real about it, you have to be something.",neutral
3,impro,M,neu,4,2,Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_F031.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_F031.wav, Six stakeholders.,neutral
3,impro,M,neu,4,2,Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_F032.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_F032.wav, 2100.,neutral
3,impro,M,sad,4,3,Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_M000.wav,sad,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_M000.wav, I'm just so tired all the time.,sad
3,impro,M,ang,4,2,Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_M004.wav,angry,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_M004.wav, That went to Harvard.,surprise
3,impro,M,ang,4,3,Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_M008.wav,angry,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_M008.wav, I'm smarter than half the people I work for.,angry
3,impro,M,neu,4,2,Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_M014.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_M014.wav," Yeah, we're time jobs you got.",angry
3,impro,M,dis,4,2,Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_M015.wav,disgust,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_M015.wav, I don't want to be a lot clerk.,sad
3,impro,M,neu,4,3,Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_M024.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_M024.wav," Yeah, it's alright but...",neutral
3,impro,M,sad,4,3,Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_M026.wav,sad,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_M026.wav, No.,neutral
3,impro,M,sad,4,3,Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_M030.wav,sad,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_M030.wav," You know, just kill myself.",sad
3,impro,M,sad,4,2,Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_M031.wav,sad,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_M031.wav, A memorial from 14A.,sad
3,impro,M,neu,4,2,Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_M038.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_M038.wav, Same difference.,neutral
3,impro,M,hap,4,2,Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_M041.wav,happy,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_M041.wav," Like wow you really, we're gonna give you the extra",surprise
3,impro,F,sad,4,2,Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_F002.wav,sad,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_F002.wav," I just... I see all these other people getting commercials and work and it's like, I'm not getting anything.",sad
3,impro,F,sur,4,3,Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_F011.wav,surprise,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_F011.wav, Really? Yeah.,surprise
3,impro,F,sad,4,2,Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_F022.wav,sad,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_F022.wav, It's not funny. I also know what I'm gonna do.,angry
3,impro,F,sad,4,2,Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_F023.wav,sad,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_F023.wav," Yeah, I guess I could.",neutral
3,impro,F,sad,4,2,Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_F024.wav,sad,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_F024.wav, Yeah.,neutral
3,impro,F,neu,4,3,Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_M000.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_M000.wav," Hey, just tell you keep on going.",happy
3,impro,F,neu,4,3,Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_M001.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_M001.wav," No, don't effect that.",angry
3,impro,F,neu,4,4,Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_M002.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_M002.wav, Rostecro wasn't 40 until he got his big stuff.,happy
3,impro,F,neu,4,3,Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_M003.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_M003.wav," If you really want to do it, I mean...",neutral
3,impro,F,neu,4,4,Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_M004.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_M004.wav, You gotta do.,neutral
3,impro,F,neu,4,3,Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_M005.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_M005.wav," You could, you could've just...",angry
3,impro,F,neu,4,4,Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_M006.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_M006.wav, We're just pulling our funds together.,neutral
3,impro,F,neu,4,3,Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_M007.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_M007.wav, You don't owe me anything.,neutral
3,impro,F,neu,4,3,Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_M008.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_M008.wav, You are you going to class you're learning you're getting better when you finally get that really gonna be prepared,happy
3,impro,F,neu,4,3,Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_M009.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_M009.wav, Oh my god now you're so young don't even think about that,fear
3,impro,F,neu,4,2,Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_M010.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_M010.wav, a part only 25 okay some people don't start until the 35,neutral
3,impro,F,neu,4,2,Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_M011.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_M011.wav, Yeah.,neutral
3,impro,F,neu,4,4,Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_M012.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_M012.wav, So what would you do? What would you do if you didn't? In the last school?,surprise
3,impro,F,neu,4,4,Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_M013.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_M013.wav," See, see, you can just quit now.",disgust
3,impro,F,neu,4,3,Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_M014.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_M014.wav, Have you been going into auditions and stuff?,neutral
3,impro,F,neu,4,3,Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_M015.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_M015.wav, How's the job? Still waiting tables at Denny's?,disgust
3,impro,F,neu,4,2,Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_M016.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_M016.wav," Well, they tip well.",happy
3,impro,F,neu,4,3,Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_M017.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_M017.wav," Maybe we can start teaching, I don't know.",neutral
3,impro,F,neu,4,4,Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_M018.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_M018.wav," Go back to school, you know? Another three more years, get your masters.",neutral
3,impro,F,neu,4,4,Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_M019.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_M019.wav, Close to 30. It's gonna be tough.,sad
3,script,M,ang,3,2,Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F000.wav,angry,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F000.wav, about what?,neutral
3,script,M,ang,3,2,Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F001.wav,angry,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F001.wav, It's ridiculous.,angry
3,script,M,ang,3,2,Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F002.wav,angry,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F002.wav, It's PR. Somebody sold you a good bill about this wonderful event that's gonna happen on the beach.,angry
3,script,M,ang,3,2,Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F003.wav,angry,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F003.wav," Yeah, everyone else was so the same thing. I mean, look, I keep just excited, keep just coming back for more, you know, keep just thinking life's gonna start any minute now.",happy
3,script,M,ang,3,2,Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F004.wav,angry,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F004.wav," Look, I'm sorry, but it's still just fished to me.",sad
3,script,M,ang,3,2,Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F009.wav,angry,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F009.wav," Okay, twice is as many times as we've tried and that's ever.",sad
3,script,M,ang,3,2,Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F011.wav,angry,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F011.wav," Oh, he got it. Damn it. Don't ask me that. You always ask me that. I hate it when you ask me that. It's insulting.",angry
3,script,M,ang,3,2,Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F013.wav,angry,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F013.wav," Listen, I've waited my entire life on this beach just standing there waiting for this fish to show up and these fish never show up.",sad
3,script,M,ang,3,2,Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F016.wav,angry,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F016.wav," No, I'm born, I'm a god, this isn't about the fish, Agi.",angry
3,script,M,sad,3,2,Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F018.wav,sad,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F018.wav, We thought it was pregnant.,surprise
3,script,M,sad,3,3,Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F023.wav,sad,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F023.wav, I'd rather not remember some things.,sad
3,script,M,sad,3,3,Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F024.wav,sad,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F024.wav, rather not hope for some things.,sad
3,script,M,sad,3,3,Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F025.wav,sad,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F025.wav, No.,neutral
3,script,M,ang,3,3,Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F031.wav,angry,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F031.wav, I want things to turn out the way that they're supposed to be.,neutral
3,script,M,ang,3,2,Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F033.wav,angry,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F033.wav, Because everything... Is it anything like I thought it would be?,fear
3,script,M,sad,3,3,Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F034.wav,sad,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F034.wav," This is just this, you know what I mean? It's a lot and everything, but it isn't somewhere else. Do you know what I'm trying to say?",neutral
3,script,M,sad,3,3,Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F035.wav,sad,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F035.wav," I know you are, Ogi, I know, I know you wanted this evening to be nice.",sad
3,script,M,sad,3,3,Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F036.wav,sad,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F036.wav, I can't help thinking about being somewhere else.,sad
3,script,M,sad,3,2,Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F037.wav,sad,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F037.wav, I didn't say that.,neutral
3,script,M,sad,3,2,Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F038.wav,sad,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F038.wav," Oggie, whatever I'm doing I'm not gonna be doing with you!",angry
3,script,M,sad,3,3,Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F040.wav,sad,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F040.wav, Anybody wants to be with anybody else? It's probably you. Probably somebody who enjoys herself a little more. Not so hard.,sad
3,script,M,sad,3,2,Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F041.wav,sad,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F041.wav," Well, I guess this is the wrong spot for the right people.",sad
3,script,M,hap,3,2,Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F042.wav,happy,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F042.wav," Yeah, I noticed that it's real pretty on the water.",happy
3,script,M,hap,3,2,Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F044.wav,happy,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F044.wav, You brought refreshments.,happy
3,script,M,hap,3,2,Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F046.wav,happy,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F046.wav," No, I'm beginning to think you might be right.",neutral
3,script,M,hap,3,3,Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F047.wav,happy,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F047.wav, I think this may be the place for us after all.,happy
3,script,M,hap,3,2,Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F048.wav,happy,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F048.wav," I'm sorry, I...",sad
3,script,M,hap,3,2,Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F049.wav,happy,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F049.wav, or not,neutral
3,script,M,neu,3,2,Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_M014.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_M014.wav," Well, we're gonna see it.",neutral
